Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
chiba,shinurayasu,ハイタウン塩浜,91500,東京メトロ東西線「浦安」駅,28.0,33.0,,,,市川市塩浜4-2ほか,10号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,2,205号室,1LDK,50,14,88300,3200,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_3360_room.html?JKSS=000100205,東京メトロ東西線「南行徳」駅バス5分 徒歩1～6分<br>東京メトロ東西線「浦安」駅 徒歩28～33分<br>JR京葉線「新浦安」駅バス8分 徒歩1～6分
chiba,shinurayasu,ハイタウン塩浜,91500,,,,JR京葉線「新浦安」駅,9.0,14.0,市川市塩浜4-2ほか,10号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,2,205号室,1LDK,50,14,88300,3200,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_3360_room.html?JKSS=000100205,東京メトロ東西線「南行徳」駅バス5分 徒歩1～6分<br>東京メトロ東西線「浦安」駅 徒歩28～33分<br>JR京葉線「新浦安」駅バス8分 徒歩1～6分
chiba,shinurayasu,ハイタウン塩浜,91500,,,,東京メトロ東西線「南行徳」駅,6.0,11.0,市川市塩浜4-2ほか,10号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,5,506号室,1LDK,50,14,88300,3200,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_3360_room.html?JKSS=000100506,東京メトロ東西線「南行徳」駅バス5分 徒歩1～6分<br>東京メトロ東西線「浦安」駅 徒歩28～33分<br>JR京葉線「新浦安」駅バス8分 徒歩1～6分
chiba,shinurayasu,ハイタウン塩浜,91500,東京メトロ東西線「浦安」駅,28.0,33.0,,,,市川市塩浜4-2ほか,10号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,5,506号室,1LDK,50,14,88300,3200,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_3360_room.html?JKSS=000100506,東京メトロ東西線「南行徳」駅バス5分 徒歩1～6分<br>東京メトロ東西線「浦安」駅 徒歩28～33分<br>JR京葉線「新浦安」駅バス8分 徒歩1～6分
chiba,shinurayasu,ハイタウン塩浜,91500,,,,JR京葉線「新浦安」駅,9.0,14.0,市川市塩浜4-2ほか,10号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,5,506号室,1LDK,50,14,88300,3200,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_3360_room.html?JKSS=000100506,東京メトロ東西線「南行徳」駅バス5分 徒歩1～6分<br>東京メトロ東西線「浦安」駅 徒歩28～33分<br>JR京葉線「新浦安」駅バス8分 徒歩1～6分
chiba,tsudanuma,袖ヶ浦（第１次）,48750,,,,JR総武線「津田沼」駅,8.0,17.0,習志野市袖ケ浦2ほか,2-4-1号棟,鉄筋コンクリート造,4,408号室,3DK,50,5,46400,2350,2か月,['URライト(定期借家)'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1551_room.html?JKSS=000241408,JR総武線「津田沼」駅バス7分 徒歩1～10分<br>京成本線「京成津田沼」駅 徒歩10～20分<br>JR京葉線「新習志野」駅 徒歩16～26分
chiba,tsudanuma,袖ヶ浦（第１次）,48750,京成本線「京成津田沼」駅,10.0,20.0,,,,習志野市袖ケ浦2ほか,2-4-1号棟,鉄筋コンクリート造,4,408号室,3DK,50,5,46400,2350,2か月,['URライト(定期借家)'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1551_room.html?JKSS=000241408,JR総武線「津田沼」駅バス7分 徒歩1～10分<br>京成本線「京成津田沼」駅 徒歩10～20分<br>JR京葉線「新習志野」駅 徒歩16～26分
chiba,tsudanuma,袖ヶ浦（第１次）,48750,JR京葉線「新習志野」駅,16.0,26.0,,,,習志野市袖ケ浦2ほか,2-4-1号棟,鉄筋コンクリート造,4,408号室,3DK,50,5,46400,2350,2か月,['URライト(定期借家)'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1551_room.html?JKSS=000241408,JR総武線「津田沼」駅バス7分 徒歩1～10分<br>京成本線「京成津田沼」駅 徒歩10～20分<br>JR京葉線「新習志野」駅 徒歩16～26分
chiba,tsudanuma,谷津パークタウン参番街,136800,京成本線「谷津」駅,8.0,13.0,,,,習志野市谷津3-1,3-1-42号棟,鉄筋コンクリート造,8,801号室,4LDK,96,11,134000,2800,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_4302_room.html?JKSS=301420801,京成本線「谷津」駅 徒歩8～13分<br>JR総武線「津田沼」駅バス5分 徒歩1～6分<br>JR京葉線「新習志野」駅 徒歩23～24分<br>JR京葉線「南船橋」駅 徒歩21～26分
chiba,tsudanuma,谷津パークタウン参番街,136800,,,,JR総武線「津田沼」駅,6.0,11.0,習志野市谷津3-1,3-1-42号棟,鉄筋コンクリート造,8,801号室,4LDK,96,11,134000,2800,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_4302_room.html?JKSS=301420801,京成本線「谷津」駅 徒歩8～13分<br>JR総武線「津田沼」駅バス5分 徒歩1～6分<br>JR京葉線「新習志野」駅 徒歩23～24分<br>JR京葉線「南船橋」駅 徒歩21～26分
chiba,tsudanuma,谷津パークタウン参番街,136800,JR京葉線「新習志野」駅,23.0,24.0,,,,習志野市谷津3-1,3-1-42号棟,鉄筋コンクリート造,8,801号室,4LDK,96,11,134000,2800,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_4302_room.html?JKSS=301420801,京成本線「谷津」駅 徒歩8～13分<br>JR総武線「津田沼」駅バス5分 徒歩1～6分<br>JR京葉線「新習志野」駅 徒歩23～24分<br>JR京葉線「南船橋」駅 徒歩21～26分
chiba,tsudanuma,谷津パークタウン参番街,136800,JR京葉線「南船橋」駅,21.0,26.0,,,,習志野市谷津3-1,3-1-42号棟,鉄筋コンクリート造,8,801号室,4LDK,96,11,134000,2800,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_4302_room.html?JKSS=301420801,京成本線「谷津」駅 徒歩8～13分<br>JR総武線「津田沼」駅バス5分 徒歩1～6分<br>JR京葉線「新習志野」駅 徒歩23～24分<br>JR京葉線「南船橋」駅 徒歩21～26分
chiba,kitanarashino,高津（第１次）,33250,東葉高速鉄道「八千代緑が丘」駅,13.0,23.0,,,,八千代市高津832-1ほか,7-11号棟,鉄筋コンクリート造,4,402号室,2DK,41,5,30300,2950,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=007011402,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,33250,東葉高速鉄道「八千代中央」駅,36.0,44.0,,,,八千代市高津832-1ほか,7-11号棟,鉄筋コンクリート造,4,402号室,2DK,41,5,30300,2950,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=007011402,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,33250,,,,京成本線「八千代台」駅,8.0,19.0,八千代市高津832-1ほか,7-11号棟,鉄筋コンクリート造,4,402号室,2DK,41,5,30300,2950,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=007011402,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,39250,東葉高速鉄道「八千代緑が丘」駅,13.0,23.0,,,,八千代市高津832-1ほか,1-12号棟,鉄筋コンクリート造,5,501号室,2DK,41,5,36300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=001012501,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,39250,東葉高速鉄道「八千代中央」駅,36.0,44.0,,,,八千代市高津832-1ほか,1-12号棟,鉄筋コンクリート造,5,501号室,2DK,41,5,36300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=001012501,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,39250,,,,京成本線「八千代台」駅,8.0,19.0,八千代市高津832-1ほか,1-12号棟,鉄筋コンクリート造,5,501号室,2DK,41,5,36300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=001012501,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,39250,東葉高速鉄道「八千代緑が丘」駅,13.0,23.0,,,,八千代市高津832-1ほか,2-3号棟,鉄筋コンクリート造,5,506号室,2DK,41,5,36300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=002003506,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,39250,東葉高速鉄道「八千代中央」駅,36.0,44.0,,,,八千代市高津832-1ほか,2-3号棟,鉄筋コンクリート造,5,506号室,2DK,41,5,36300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=002003506,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,39250,,,,京成本線「八千代台」駅,8.0,19.0,八千代市高津832-1ほか,2-3号棟,鉄筋コンクリート造,5,506号室,2DK,41,5,36300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=002003506,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,43250,東葉高速鉄道「八千代緑が丘」駅,13.0,23.0,,,,八千代市高津832-1ほか,1-3号棟,鉄筋コンクリート造,4,401号室,3K,46,5,40300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=001003401,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,43250,東葉高速鉄道「八千代中央」駅,36.0,44.0,,,,八千代市高津832-1ほか,1-3号棟,鉄筋コンクリート造,4,401号室,3K,46,5,40300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=001003401,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,43250,,,,京成本線「八千代台」駅,8.0,19.0,八千代市高津832-1ほか,1-3号棟,鉄筋コンクリート造,4,401号室,3K,46,5,40300,2950,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=001003401,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,44650,東葉高速鉄道「八千代緑が丘」駅,13.0,23.0,,,,八千代市高津832-1ほか,2-26号棟,鉄筋コンクリート造,5,503号室,3K,52,5,41700,2950,2か月,"['キャンペーン家賃', 'フリレ１か月']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=002026503,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,44650,東葉高速鉄道「八千代中央」駅,36.0,44.0,,,,八千代市高津832-1ほか,2-26号棟,鉄筋コンクリート造,5,503号室,3K,52,5,41700,2950,2か月,"['キャンペーン家賃', 'フリレ１か月']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=002026503,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,kitanarashino,高津（第１次）,44650,,,,京成本線「八千代台」駅,8.0,19.0,八千代市高津832-1ほか,2-26号棟,鉄筋コンクリート造,5,503号室,3K,52,5,41700,2950,2か月,"['キャンペーン家賃', 'フリレ１か月']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2211_room.html?JKSS=002026503,東葉高速鉄道「八千代緑が丘」駅 徒歩13～23分<br>東葉高速鉄道「八千代中央」駅 徒歩36～44分<br>京成本線「八千代台」駅バス7～8分 徒歩1～11分
chiba,yurinokidaipc,米本,34300,,,,東葉高速鉄道「八千代中央」駅,19.0,26.0,八千代市米本1359,3-25号棟,鉄筋コンクリート造,4,408号室,2DK,39,5,31700,2600,1か月,['敷金1ヶ月'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=003025408,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,34300,,,,東葉高速鉄道「東葉勝田台」駅,22.0,29.0,八千代市米本1359,3-25号棟,鉄筋コンクリート造,4,408号室,2DK,39,5,31700,2600,1か月,['敷金1ヶ月'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=003025408,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,34300,北総鉄道「小室」駅,67.0,93.0,,,,八千代市米本1359,3-25号棟,鉄筋コンクリート造,4,408号室,2DK,39,5,31700,2600,1か月,['敷金1ヶ月'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=003025408,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,,,,東葉高速鉄道「八千代中央」駅,19.0,26.0,八千代市米本1359,3-7号棟,鉄筋コンクリート造,4,405号室,2DK,41,5,33500,2600,1か月,['敷金1ヶ月'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=003007405,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,,,,東葉高速鉄道「東葉勝田台」駅,22.0,29.0,八千代市米本1359,3-7号棟,鉄筋コンクリート造,4,405号室,2DK,41,5,33500,2600,1か月,['敷金1ヶ月'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=003007405,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,北総鉄道「小室」駅,67.0,93.0,,,,八千代市米本1359,3-7号棟,鉄筋コンクリート造,4,405号室,2DK,41,5,33500,2600,1か月,['敷金1ヶ月'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=003007405,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,,,,東葉高速鉄道「八千代中央」駅,19.0,26.0,八千代市米本1359,4-12号棟,鉄筋コンクリート造,4,402号室,3K,45,5,33500,2600,2か月,"['近居割WIDE', 'キャンペーン家賃３年']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004012402,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,,,,東葉高速鉄道「東葉勝田台」駅,22.0,29.0,八千代市米本1359,4-12号棟,鉄筋コンクリート造,4,402号室,3K,45,5,33500,2600,2か月,"['近居割WIDE', 'キャンペーン家賃３年']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004012402,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,北総鉄道「小室」駅,67.0,93.0,,,,八千代市米本1359,4-12号棟,鉄筋コンクリート造,4,402号室,3K,45,5,33500,2600,2か月,"['近居割WIDE', 'キャンペーン家賃３年']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004012402,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,,,,東葉高速鉄道「八千代中央」駅,19.0,26.0,八千代市米本1359,4-27号棟,鉄筋コンクリート造,4,402号室,3K,45,5,33500,2600,2か月,"['近居割WIDE', 'キャンペーン家賃３年']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004027402,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,,,,東葉高速鉄道「東葉勝田台」駅,22.0,29.0,八千代市米本1359,4-27号棟,鉄筋コンクリート造,4,402号室,3K,45,5,33500,2600,2か月,"['近居割WIDE', 'キャンペーン家賃３年']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004027402,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,36100,北総鉄道「小室」駅,67.0,93.0,,,,八千代市米本1359,4-27号棟,鉄筋コンクリート造,4,402号室,3K,45,5,33500,2600,2か月,"['近居割WIDE', 'キャンペーン家賃３年']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004027402,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,40100,,,,東葉高速鉄道「八千代中央」駅,19.0,26.0,八千代市米本1359,4-3号棟,鉄筋コンクリート造,1,110号室,3K,45,5,37500,2600,2か月,['近居割WIDE'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004003110,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,40100,,,,東葉高速鉄道「東葉勝田台」駅,22.0,29.0,八千代市米本1359,4-3号棟,鉄筋コンクリート造,1,110号室,3K,45,5,37500,2600,2か月,['近居割WIDE'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004003110,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,米本,40100,北総鉄道「小室」駅,67.0,93.0,,,,八千代市米本1359,4-3号棟,鉄筋コンクリート造,1,110号室,3K,45,5,37500,2600,2か月,['近居割WIDE'],随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_1950_room.html?JKSS=004003110,東葉高速鉄道「八千代中央」駅バス17分 徒歩2～9分<br>東葉高速鉄道「東葉勝田台」駅バス20分 徒歩2～9分<br>北総鉄道「小室」駅 徒歩67～93分
chiba,yurinokidaipc,村上,44600,東葉高速鉄道「村上」駅,9.0,20.0,,,,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,3,307号室,1DK,35,11,42200,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150307,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,44600,,,,京成本線「勝田台」駅,5.0,13.0,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,3,307号室,1DK,35,11,42200,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150307,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,44600,,,,東葉高速鉄道「東葉勝田台」駅,5.0,13.0,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,3,307号室,1DK,35,11,42200,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150307,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,44800,東葉高速鉄道「村上」駅,9.0,20.0,,,,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,5,513号室,1DK,35,11,42400,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150513,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,44800,,,,京成本線「勝田台」駅,5.0,13.0,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,5,513号室,1DK,35,11,42400,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150513,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,44800,,,,東葉高速鉄道「東葉勝田台」駅,5.0,13.0,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,5,513号室,1DK,35,11,42400,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150513,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,47100,東葉高速鉄道「村上」駅,9.0,20.0,,,,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,9,908号室,1DK,35,11,44700,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150908,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,47100,,,,京成本線「勝田台」駅,5.0,13.0,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,9,908号室,1DK,35,11,44700,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150908,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,47100,,,,東葉高速鉄道「東葉勝田台」駅,5.0,13.0,八千代市村上1113-1,2-15号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,9,908号室,1DK,35,11,44700,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=002150908,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
chiba,yurinokidaipc,村上,54700,東葉高速鉄道「村上」駅,9.0,20.0,,,,八千代市村上1113-1,1-39号棟,鉄筋コンクリート造、鉄骨鉄筋コンクリート造,2,203号室,2DK,49,11,52300,2400,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/chiba/30_2730_room.html?JKSS=001390203,東葉高速鉄道「村上」駅 徒歩9～20分<br>京成本線「勝田台」駅バス4分 徒歩1～9分<br>東葉高速鉄道「東葉勝田台」駅バス4分 徒歩1～9分
