city,area,danChiName,nearestStationByWalk,bestCaseByWalk,worstCaseByWalk,nearestStationByBus,bestCaseByBus,worstCaseByBus,traffic,address,buildingName,room,roomType,floorSpace,floor,maxFloor,rent,commonFee,total,shikikin,systems,link,availableDate
saitama,higashiomiya,原市,JR東北本線「東大宮」駅,1,7,JR東北本線「東大宮」駅,7,11,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,5-2号棟,403号室,2DK,45,4,5,46100,3150,49250,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000502403,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「原市」駅,10,18,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-3号棟,503号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000403503,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「沼南」駅,9,19,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-3号棟,503号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000403503,随時
saitama,higashiomiya,原市,JR東北本線「東大宮」駅,1,7,JR東北本線「東大宮」駅,7,11,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-3号棟,503号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000403503,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「原市」駅,10,18,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-4号棟,503号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000404503,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「沼南」駅,9,19,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-4号棟,503号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000404503,随時
saitama,higashiomiya,原市,JR東北本線「東大宮」駅,1,7,JR東北本線「東大宮」駅,7,11,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-4号棟,503号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000404503,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「原市」駅,10,18,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-5号棟,506号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000405506,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「沼南」駅,9,19,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-5号棟,506号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000405506,随時
saitama,higashiomiya,原市,JR東北本線「東大宮」駅,1,7,JR東北本線「東大宮」駅,7,11,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-5号棟,506号室,3DK,50,5,5,46400,3150,49550,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000405506,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「原市」駅,10,18,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-17号棟,302号室,3K,45,3,5,48600,3150,51750,2か月,['健康寿命サポート'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000417302,随時
saitama,higashiomiya,原市,ニューシャトル伊奈線「沼南」駅,9,19,,,,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-17号棟,302号室,3K,45,3,5,48600,3150,51750,2か月,['健康寿命サポート'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000417302,随時
saitama,higashiomiya,原市,JR東北本線「東大宮」駅,1,7,JR東北本線「東大宮」駅,7,11,ニューシャトル伊奈線「原市」駅 徒歩10～18分<br>ニューシャトル伊奈線「沼南」駅 徒歩9～19分<br>JR東北本線「東大宮」駅バス7～11分 徒歩1～7分,上尾市大字原市3336,4-17号棟,302号室,3K,45,3,5,48600,3150,51750,2か月,['健康寿命サポート'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1090_room.html?JKSS=000417302,随時
saitama,ageo,デュプレ西上尾,JR高崎線・湘南新宿ライン「上尾」駅,3,,JR高崎線・湘南新宿ライン「上尾」駅,13,,JR高崎線・湘南新宿ライン「上尾」駅 バス13分 徒歩3分,上尾市小敷谷77-1,3-18号棟,503号室,3LDK,72,5,5,64500,2200,66700,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_2490_room.html?JKSS=003180503,随時
saitama,ageo,北本,JR高崎線「北本」駅,1,5,JR高崎線「北本」駅,4,12,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,3-20号棟,502号室,2DK,41,5,5,32400,3300,35700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000320502,随時
saitama,ageo,北本,JR高崎線「桶川」駅,30,57,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,3-20号棟,502号室,2DK,41,5,5,32400,3300,35700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000320502,随時
saitama,ageo,北本,JR高崎線「鴻巣」駅,45,79,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,3-20号棟,502号室,2DK,41,5,5,32400,3300,35700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000320502,随時
saitama,ageo,北本,JR高崎線「北本」駅,1,5,JR高崎線「北本」駅,4,12,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-13号棟,402号室,3K,52,4,5,34200,3300,37500,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000113402,随時
saitama,ageo,北本,JR高崎線「桶川」駅,30,57,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-13号棟,402号室,3K,52,4,5,34200,3300,37500,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000113402,随時
saitama,ageo,北本,JR高崎線「鴻巣」駅,45,79,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-13号棟,402号室,3K,52,4,5,34200,3300,37500,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000113402,随時
saitama,ageo,北本,JR高崎線「北本」駅,1,5,JR高崎線「北本」駅,4,12,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-13号棟,304号室,3K,52,3,5,35300,3300,38600,2か月,['U35割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000113304,随時
saitama,ageo,北本,JR高崎線「桶川」駅,30,57,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-13号棟,304号室,3K,52,3,5,35300,3300,38600,2か月,['U35割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000113304,随時
saitama,ageo,北本,JR高崎線「鴻巣」駅,45,79,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-13号棟,304号室,3K,52,3,5,35300,3300,38600,2か月,['U35割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000113304,随時
saitama,ageo,北本,JR高崎線「北本」駅,1,5,JR高崎線「北本」駅,4,12,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,3-1号棟,301号室,2DK,41,3,5,36200,3300,39500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000301301,随時
saitama,ageo,北本,JR高崎線「桶川」駅,30,57,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,3-1号棟,301号室,2DK,41,3,5,36200,3300,39500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000301301,随時
saitama,ageo,北本,JR高崎線「鴻巣」駅,45,79,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,3-1号棟,301号室,2DK,41,3,5,36200,3300,39500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000301301,随時
saitama,ageo,北本,JR高崎線「北本」駅,1,5,JR高崎線「北本」駅,4,12,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-4号棟,206号室,2DK,41,2,5,36600,3300,39900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000104206,随時
saitama,ageo,北本,JR高崎線「桶川」駅,30,57,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-4号棟,206号室,2DK,41,2,5,36600,3300,39900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000104206,随時
saitama,ageo,北本,JR高崎線「鴻巣」駅,45,79,,,,JR高崎線「北本」駅バス4～12分 徒歩1～5分<br>JR高崎線「桶川」駅 徒歩30～57分<br>JR高崎線「鴻巣」駅 徒歩45～79分,北本市栄7,1-4号棟,206号室,2DK,41,2,5,36600,3300,39900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1400_room.html?JKSS=000104206,随時
saitama,kawagoe,アクティ川越,東武東上線「川越市」駅,11,,,,,東武東上線「川越市」駅 徒歩11分<br>西武新宿線「本川越」駅 徒歩15～16分<br>JR川越線「川越」駅 徒歩21～23分,川越市三光町38-1,3号棟,301号室,3LDK,80,3,5,118100,3000,121100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_3230_room.html?JKSS=000030301,随時
saitama,kawagoe,アクティ川越,西武新宿線「本川越」駅,15,16,,,,東武東上線「川越市」駅 徒歩11分<br>西武新宿線「本川越」駅 徒歩15～16分<br>JR川越線「川越」駅 徒歩21～23分,川越市三光町38-1,3号棟,301号室,3LDK,80,3,5,118100,3000,121100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_3230_room.html?JKSS=000030301,随時
saitama,kawagoe,アクティ川越,JR川越線「川越」駅,21,23,,,,東武東上線「川越市」駅 徒歩11分<br>西武新宿線「本川越」駅 徒歩15～16分<br>JR川越線「川越」駅 徒歩21～23分,川越市三光町38-1,3号棟,301号室,3LDK,80,3,5,118100,3000,121100,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_3230_room.html?JKSS=000030301,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「航空公園」駅,6,13,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,1号棟,403号室,2LDK,58,4,5,62100,3200,65300,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000010403,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「新所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,1号棟,403号室,2LDK,58,4,5,62100,3200,65300,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000010403,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武池袋線「所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,1号棟,403号室,2LDK,58,4,5,62100,3200,65300,2か月,['子育て割'],https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000010403,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「航空公園」駅,6,13,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,9号棟,506号室,2LDK,58,5,5,74200,3200,77400,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000090506,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「新所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,9号棟,506号室,2LDK,58,5,5,74200,3200,77400,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000090506,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武池袋線「所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,9号棟,506号室,2LDK,58,5,5,74200,3200,77400,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000090506,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「航空公園」駅,6,13,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,1号棟,404号室,2LDK,58,4,5,77700,3200,80900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000010404,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「新所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,1号棟,404号室,2LDK,58,4,5,77700,3200,80900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000010404,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武池袋線「所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,1号棟,404号室,2LDK,58,4,5,77700,3200,80900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000010404,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「航空公園」駅,6,13,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,5号棟,302号室,2LDK,58,3,5,77700,3200,80900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000050302,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「新所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,5号棟,302号室,2LDK,58,3,5,77700,3200,80900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000050302,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武池袋線「所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,5号棟,302号室,2LDK,58,3,5,77700,3200,80900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000050302,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「航空公園」駅,6,13,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,6号棟,508号室,3DK,63,5,10,88300,3200,91500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000060508,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武新宿線「新所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,6号棟,508号室,3DK,63,5,10,88300,3200,91500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000060508,随時
saitama,tokorozawa,所沢パークタウン駅前通り,西武池袋線「所沢」駅,23,29,,,,西武新宿線「航空公園」駅 徒歩6～13分<br>西武新宿線「新所沢」駅 徒歩23～29分<br>西武池袋線「所沢」駅 徒歩23～29分,所沢市並木3-1,6号棟,508号室,3DK,63,5,10,88300,3200,91500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1910_room.html?JKSS=000060508,随時
saitama,tokorozawa,所沢パークタウン公園通り,西武新宿線「航空公園」駅,7,8,,,,西武新宿線「航空公園」駅 徒歩7～8分<br>西武新宿線「新所沢」駅 徒歩14～15分<br>西武池袋線「所沢」駅 徒歩27～28分,所沢市並木2-3,2号棟,103号室,1LDK,50,1,8,78400,3800,82200,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1970_room.html?JKSS=000020103,随時
saitama,tokorozawa,所沢パークタウン公園通り,西武新宿線「新所沢」駅,14,15,,,,西武新宿線「航空公園」駅 徒歩7～8分<br>西武新宿線「新所沢」駅 徒歩14～15分<br>西武池袋線「所沢」駅 徒歩27～28分,所沢市並木2-3,2号棟,103号室,1LDK,50,1,8,78400,3800,82200,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1970_room.html?JKSS=000020103,随時
saitama,tokorozawa,所沢パークタウン公園通り,西武池袋線「所沢」駅,27,28,,,,西武新宿線「航空公園」駅 徒歩7～8分<br>西武新宿線「新所沢」駅 徒歩14～15分<br>西武池袋線「所沢」駅 徒歩27～28分,所沢市並木2-3,2号棟,103号室,1LDK,50,1,8,78400,3800,82200,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1970_room.html?JKSS=000020103,随時
saitama,tokorozawa,所沢パークタウン公園通り,西武新宿線「航空公園」駅,7,8,,,,西武新宿線「航空公園」駅 徒歩7～8分<br>西武新宿線「新所沢」駅 徒歩14～15分<br>西武池袋線「所沢」駅 徒歩27～28分,所沢市並木2-3,3号棟,608号室,2DK,50,6,8,80700,3800,84500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1970_room.html?JKSS=000030608,随時
saitama,tokorozawa,所沢パークタウン公園通り,西武新宿線「新所沢」駅,14,15,,,,西武新宿線「航空公園」駅 徒歩7～8分<br>西武新宿線「新所沢」駅 徒歩14～15分<br>西武池袋線「所沢」駅 徒歩27～28分,所沢市並木2-3,3号棟,608号室,2DK,50,6,8,80700,3800,84500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1970_room.html?JKSS=000030608,随時
saitama,tokorozawa,所沢パークタウン公園通り,西武池袋線「所沢」駅,27,28,,,,西武新宿線「航空公園」駅 徒歩7～8分<br>西武新宿線「新所沢」駅 徒歩14～15分<br>西武池袋線「所沢」駅 徒歩27～28分,所沢市並木2-3,3号棟,608号室,2DK,50,6,8,80700,3800,84500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_1970_room.html?JKSS=000030608,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武新宿線「新所沢」駅,12,14,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,54号棟,212号室,2DK,50,2,7,84400,5000,89400,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000540212,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武池袋線「小手指」駅,16,18,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,54号棟,212号室,2DK,50,2,7,84400,5000,89400,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000540212,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武池袋線「西所沢」駅,21,23,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,54号棟,212号室,2DK,50,2,7,84400,5000,89400,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000540212,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武新宿線「新所沢」駅,12,14,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,54号棟,506号室,2DK,50,5,7,87200,5000,92200,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000540506,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武池袋線「小手指」駅,16,18,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,54号棟,506号室,2DK,50,5,7,87200,5000,92200,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000540506,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武池袋線「西所沢」駅,21,23,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,54号棟,506号室,2DK,50,5,7,87200,5000,92200,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000540506,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武新宿線「新所沢」駅,12,14,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,55号棟,210号室,2LDK,56,2,8,90100,5000,95100,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000550210,随時
saitama,shintokorozawa,プラザシティ新所沢けやき通り第三,西武池袋線「小手指」駅,16,18,,,,西武新宿線「新所沢」駅 徒歩12～14分<br>西武池袋線「小手指」駅 徒歩16～18分<br>西武池袋線「西所沢」駅 徒歩21～23分,所沢市緑町3-10ほか,55号棟,210号室,2LDK,56,2,8,90100,5000,95100,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/saitama/50_4000_room.html?JKSS=000550210,随時
