Todofuken,Area,Dan Chi Name,Total Fee,Nearest station by Walk,Best case by Walk (minute),Worst case by Walk (minute),Nearest station by Bus,Best case by Bus (minute),Worst case by Bus (minute),Address,Building Name,Building Structure,Floor,Room Num,Room Type,Floor Space,Max Floor,Rent,Common Fee,Shikikin,Systems,availableDate,Room Link,Traffic
tokyo,kumegawa,小平,65770,西武多摩湖線「一橋学園」駅,11.0,19.0,,,,小平市喜平町3,2-12号棟,鉄筋コンクリート造,5,504号室,3K,45,5,63000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000212504,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,65770,,,,JR中央線「国分寺」駅,14.0,20.0,小平市喜平町3,2-12号棟,鉄筋コンクリート造,5,504号室,3K,45,5,63000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000212504,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,65770,,,,西武新宿線「小平」駅,7.0,16.0,小平市喜平町3,2-12号棟,鉄筋コンクリート造,5,504号室,3K,45,5,63000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000212504,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,65770,,,,JR中央線「武蔵小金井」駅,16.0,22.0,小平市喜平町3,2-12号棟,鉄筋コンクリート造,5,504号室,3K,45,5,63000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000212504,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,66770,西武多摩湖線「一橋学園」駅,11.0,19.0,,,,小平市喜平町3,1-12号棟,鉄筋コンクリート造,5,505号室,3K,45,5,64000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000112505,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,66770,,,,JR中央線「国分寺」駅,14.0,20.0,小平市喜平町3,1-12号棟,鉄筋コンクリート造,5,505号室,3K,45,5,64000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000112505,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,66770,,,,西武新宿線「小平」駅,7.0,16.0,小平市喜平町3,1-12号棟,鉄筋コンクリート造,5,505号室,3K,45,5,64000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000112505,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,66770,,,,JR中央線「武蔵小金井」駅,16.0,22.0,小平市喜平町3,1-12号棟,鉄筋コンクリート造,5,505号室,3K,45,5,64000,2770,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000112505,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,67270,西武多摩湖線「一橋学園」駅,11.0,19.0,,,,小平市喜平町3,2-5号棟,鉄筋コンクリート造,5,509号室,2DK,45,0,64500,2770,,['フリレ１か月'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000205509,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,67270,,,,JR中央線「国分寺」駅,14.0,20.0,小平市喜平町3,2-5号棟,鉄筋コンクリート造,5,509号室,2DK,45,0,64500,2770,,['フリレ１か月'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000205509,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,67270,,,,西武新宿線「小平」駅,7.0,16.0,小平市喜平町3,2-5号棟,鉄筋コンクリート造,5,509号室,2DK,45,0,64500,2770,,['フリレ１か月'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000205509,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,小平,67270,,,,JR中央線「武蔵小金井」駅,16.0,22.0,小平市喜平町3,2-5号棟,鉄筋コンクリート造,5,509号室,2DK,45,0,64500,2770,,['フリレ１か月'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1290_room.html?JKSS=000205509,西武多摩湖線「一橋学園」駅 徒歩11～19分<br>JR中央線「国分寺」駅バス13分 徒歩1～7分<br>西武新宿線「小平」駅バス6分 徒歩1～10分<br>JR中央線「武蔵小金井」駅バス15分 徒歩1～7分
tokyo,kumegawa,萩山,69900,西武多摩湖線「萩山」駅,1,4,,,,小平市小川東町4-3、東村山市萩山町2-2,3号棟,鉄筋コンクリート造,2,206号室,2DK,41,5,67600,2300,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2420_room.html?JKSS=000030206,西武多摩湖線「萩山」駅 徒歩1～4分<br>西武新宿線「小平」駅 徒歩15～18分<br>西武多摩湖線「八坂」駅 徒歩12～16分
tokyo,kumegawa,萩山,69900,西武新宿線「小平」駅,15,18,,,,小平市小川東町4-3、東村山市萩山町2-2,3号棟,鉄筋コンクリート造,2,206号室,2DK,41,5,67600,2300,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2420_room.html?JKSS=000030206,西武多摩湖線「萩山」駅 徒歩1～4分<br>西武新宿線「小平」駅 徒歩15～18分<br>西武多摩湖線「八坂」駅 徒歩12～16分
tokyo,kumegawa,萩山,69900,西武多摩湖線「八坂」駅,12,16,,,,小平市小川東町4-3、東村山市萩山町2-2,3号棟,鉄筋コンクリート造,2,206号室,2DK,41,5,67600,2300,2か月,['健康寿命サポート'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_2420_room.html?JKSS=000030206,西武多摩湖線「萩山」駅 徒歩1～4分<br>西武新宿線「小平」駅 徒歩15～18分<br>西武多摩湖線「八坂」駅 徒歩12～16分
tokyo,tachikawa,西国分寺ゆかり壱番街,114740,JR中央線「西国分寺」駅,5,7,,,,国分寺市泉町3-3ほか,2号棟,鉄筋コンクリート造,2,201号室,1LDK,50,8,109600,5140,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5400_room.html?JKSS=000020201,JR中央線「西国分寺」駅 徒歩5～7分<br>JR中央線「国分寺」駅 徒歩19～20分<br>JR中央線「国立」駅 徒歩28～29分
tokyo,tachikawa,西国分寺ゆかり壱番街,114740,JR中央線「国分寺」駅,19,20,,,,国分寺市泉町3-3ほか,2号棟,鉄筋コンクリート造,2,201号室,1LDK,50,8,109600,5140,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5400_room.html?JKSS=000020201,JR中央線「西国分寺」駅 徒歩5～7分<br>JR中央線「国分寺」駅 徒歩19～20分<br>JR中央線「国立」駅 徒歩28～29分
tokyo,tachikawa,西国分寺ゆかり壱番街,114740,JR中央線「国立」駅,28,29,,,,国分寺市泉町3-3ほか,2号棟,鉄筋コンクリート造,2,201号室,1LDK,50,8,109600,5140,2か月,['近居割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5400_room.html?JKSS=000020201,JR中央線「西国分寺」駅 徒歩5～7分<br>JR中央線「国分寺」駅 徒歩19～20分<br>JR中央線「国立」駅 徒歩28～29分
tokyo,tachikawa,西国分寺ゆかり壱番街,152040,JR中央線「西国分寺」駅,5,7,,,,国分寺市泉町3-3ほか,1号棟,鉄筋コンクリート造,8,803号室,3LDK,74,0,146900,5140,,['近居割'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5400_room.html?JKSS=000010803,JR中央線「西国分寺」駅 徒歩5～7分<br>JR中央線「国分寺」駅 徒歩19～20分<br>JR中央線「国立」駅 徒歩28～29分
tokyo,tachikawa,西国分寺ゆかり壱番街,152040,JR中央線「国分寺」駅,19,20,,,,国分寺市泉町3-3ほか,1号棟,鉄筋コンクリート造,8,803号室,3LDK,74,0,146900,5140,,['近居割'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5400_room.html?JKSS=000010803,JR中央線「西国分寺」駅 徒歩5～7分<br>JR中央線「国分寺」駅 徒歩19～20分<br>JR中央線「国立」駅 徒歩28～29分
tokyo,tachikawa,西国分寺ゆかり壱番街,152040,JR中央線「国立」駅,28,29,,,,国分寺市泉町3-3ほか,1号棟,鉄筋コンクリート造,8,803号室,3LDK,74,0,146900,5140,,['近居割'],,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_5400_room.html?JKSS=000010803,JR中央線「西国分寺」駅 徒歩5～7分<br>JR中央線「国分寺」駅 徒歩19～20分<br>JR中央線「国立」駅 徒歩28～29分
tokyo,hibarigaoka,清瀬旭が丘,49300,,,,西武池袋線「清瀬」駅,10,19,清瀬市旭が丘2ほか,2-1-1号棟,鉄筋コンクリート造,4,406号室,2DK,45,5,47200,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000211406,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,49300,,,,東武東上線「志木」駅,21,26,清瀬市旭が丘2ほか,2-1-1号棟,鉄筋コンクリート造,4,406号室,2DK,45,5,47200,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000211406,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,49300,,,,JR武蔵野線「新座」駅,11,16,清瀬市旭が丘2ほか,2-1-1号棟,鉄筋コンクリート造,4,406号室,2DK,45,5,47200,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000211406,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,50500,,,,西武池袋線「清瀬」駅,10,19,清瀬市旭が丘2ほか,2-3-7号棟,鉄筋コンクリート造,4,406号室,3DK,50,5,48400,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000237406,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,50500,,,,東武東上線「志木」駅,21,26,清瀬市旭が丘2ほか,2-3-7号棟,鉄筋コンクリート造,4,406号室,3DK,50,5,48400,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000237406,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,50500,,,,JR武蔵野線「新座」駅,11,16,清瀬市旭が丘2ほか,2-3-7号棟,鉄筋コンクリート造,4,406号室,3DK,50,5,48400,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000237406,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,50500,,,,西武池袋線「清瀬」駅,10,19,清瀬市旭が丘2ほか,2-6-5号棟,鉄筋コンクリート造,3,306号室,2LDK,50,5,48400,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000265306,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,50500,,,,東武東上線「志木」駅,21,26,清瀬市旭が丘2ほか,2-6-5号棟,鉄筋コンクリート造,3,306号室,2LDK,50,5,48400,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000265306,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,50500,,,,JR武蔵野線「新座」駅,11,16,清瀬市旭が丘2ほか,2-6-5号棟,鉄筋コンクリート造,3,306号室,2LDK,50,5,48400,2100,2か月,['子育て割'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000265306,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,51500,,,,西武池袋線「清瀬」駅,10,19,清瀬市旭が丘2ほか,2-3-2号棟,鉄筋コンクリート造,5,507号室,2DK,39,5,49400,2100,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000232507,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,51500,,,,東武東上線「志木」駅,21,26,清瀬市旭が丘2ほか,2-3-2号棟,鉄筋コンクリート造,5,507号室,2DK,39,5,49400,2100,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000232507,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,51500,,,,JR武蔵野線「新座」駅,11,16,清瀬市旭が丘2ほか,2-3-2号棟,鉄筋コンクリート造,5,507号室,2DK,39,5,49400,2100,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000232507,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,51500,,,,西武池袋線「清瀬」駅,10,19,清瀬市旭が丘2ほか,2-3-4号棟,鉄筋コンクリート造,5,507号室,2DK,39,5,49400,2100,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000234507,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,51500,,,,東武東上線「志木」駅,21,26,清瀬市旭が丘2ほか,2-3-4号棟,鉄筋コンクリート造,5,507号室,2DK,39,5,49400,2100,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000234507,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,清瀬旭が丘,51500,,,,JR武蔵野線「新座」駅,11,16,清瀬市旭が丘2ほか,2-3-4号棟,鉄筋コンクリート造,5,507号室,2DK,39,5,49400,2100,2か月,"['近居割', '近居割WIDE']",随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1580_room.html?JKSS=000234507,西武池袋線「清瀬」駅バス9～15分 徒歩1～4分<br>東武東上線「志木」駅バス20～22分 徒歩1～4分<br>JR武蔵野線「新座」駅バス10～12分 徒歩1～4分
tokyo,hibarigaoka,滝山,67300,,,,西武新宿線「花小金井」駅,10.0,14.0,東久留米市滝山6-1,1-15号棟,鉄筋コンクリート造,5,505号室,2DK,45,5,64400,2900,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1730_room.html?JKSS=000115505,西武新宿線「花小金井」駅バス8分　徒歩2～6分<br>西武池袋線「東久留米」駅バス12分　徒歩2～6分<br>西武新宿線「小平」駅徒歩29～34分
tokyo,hibarigaoka,滝山,67300,,,,西武池袋線「東久留米」駅,14.0,18.0,東久留米市滝山6-1,1-15号棟,鉄筋コンクリート造,5,505号室,2DK,45,5,64400,2900,2か月,['フリレ１か月'],随時,https://www.ur-net.go.jp/chintai/kanto/tokyo/20_1730_room.html?JKSS=000115505,西武新宿線「花小金井」駅バス8分　徒歩2～6分<br>西武池袋線「東久留米」駅バス12分　徒歩2～6分<br>西武新宿線「小平」駅徒歩29～34分
